fecha_mes,id_producto,stock_disponible
2022-11-01,SKU00776,35
2022-11-01,SKU00777,37
2022-11-01,SKU00785,136
2022-11-01,SKU00794,118
2022-12-01,SKU00006,113
2022-12-01,SKU00010,30
2022-12-01,SKU00013,170
2022-12-01,SKU00019,67
2022-12-01,SKU00020,8
2022-12-01,SKU00021,11
2022-12-01,SKU00033,39
2022-12-01,SKU00039,31
2022-12-01,SKU00040,112
2022-12-01,SKU00048,39
2022-12-01,SKU00051,0
2022-12-01,SKU00052,13
2022-12-01,SKU00053,34
2022-12-01,SKU00054,52
2022-12-01,SKU00056,31
2022-12-01,SKU00059,0
2022-12-01,SKU00062,45
2022-12-01,SKU00067,55
2022-12-01,SKU00070,74
2022-12-01,SKU00071,52
2022-12-01,SKU00072,91
2022-12-01,SKU00076,175
2022-12-01,SKU00077,126
2022-12-01,SKU00085,65
2022-12-01,SKU00088,14
2022-12-01,SKU00096,10
2022-12-01,SKU00098,18
2022-12-01,SKU00101,56
2022-12-01,SKU00103,3
2022-12-01,SKU00109,26
2022-12-01,SKU00112,358
2022-12-01,SKU00114,25
2022-12-01,SKU00120,106
2022-12-01,SKU00121,89
2022-12-01,SKU00122,32
2022-12-01,SKU00125,15
2022-12-01,SKU00146,82
2022-12-01,SKU00155,16
2022-12-01,SKU00157,90
2022-12-01,SKU00159,55
2022-12-01,SKU00164,34
2022-12-01,SKU00165,29
2022-12-01,SKU00168,14
2022-12-01,SKU00169,24
2022-12-01,SKU00174,7
2022-12-01,SKU00182,63
2022-12-01,SKU00187,5
2022-12-01,SKU00190,316
2022-12-01,SKU00203,32
2022-12-01,SKU00204,414
2022-12-01,SKU00207,17
2022-12-01,SKU00208,4
2022-12-01,SKU00209,104
2022-12-01,SKU00215,22
2022-12-01,SKU00217,13
2022-12-01,SKU00228,145
2022-12-01,SKU00231,13
2022-12-01,SKU00240,25
2022-12-01,SKU00244,20
2022-12-01,SKU00252,20
2022-12-01,SKU00256,80
2022-12-01,SKU00259,298
2022-12-01,SKU00262,151
2022-12-01,SKU00270,35
2022-12-01,SKU00281,192
2022-12-01,SKU00289,15
2022-12-01,SKU00296,200
2022-12-01,SKU00303,68
2022-12-01,SKU00307,43
2022-12-01,SKU00309,20
2022-12-01,SKU00311,178
2022-12-01,SKU00312,14
2022-12-01,SKU00313,155
2022-12-01,SKU00317,42
2022-12-01,SKU00320,248
2022-12-01,SKU00321,22
2022-12-01,SKU00327,114
2022-12-01,SKU00333,152
2022-12-01,SKU00340,496
2022-12-01,SKU00343,38
2022-12-01,SKU00345,30
2022-12-01,SKU00348,53
2022-12-01,SKU00350,17
2022-12-01,SKU00351,110
2022-12-01,SKU00354,309
2022-12-01,SKU00359,21
2022-12-01,SKU00361,7
2022-12-01,SKU00364,18
2022-12-01,SKU00365,32
2022-12-01,SKU00366,28
2022-12-01,SKU00378,36
2022-12-01,SKU00380,18
2022-12-01,SKU00383,485
2022-12-01,SKU00384,16
2022-12-01,SKU00394,16
2022-12-01,SKU00404,49
2022-12-01,SKU00407,106
2022-12-01,SKU00410,107
2022-12-01,SKU00421,147
2022-12-01,SKU00423,43
2022-12-01,SKU00424,33
2022-12-01,SKU00425,26
2022-12-01,SKU00427,43
2022-12-01,SKU00428,24
2022-12-01,SKU00439,15
2022-12-01,SKU00442,30
2022-12-01,SKU00444,71
2022-12-01,SKU00452,2
2022-12-01,SKU00453,142
2022-12-01,SKU00454,55
2022-12-01,SKU00455,57
2022-12-01,SKU00460,137
2022-12-01,SKU00463,120
2022-12-01,SKU00467,104
2022-12-01,SKU00473,100
2022-12-01,SKU00476,56
2022-12-01,SKU00477,69
2022-12-01,SKU00479,24
2022-12-01,SKU00481,29
2022-12-01,SKU00488,84
2022-12-01,SKU00497,98
2022-12-01,SKU00500,53
2022-12-01,SKU00501,17
2022-12-01,SKU00506,47
2022-12-01,SKU00512,85
2022-12-01,SKU00515,34
2022-12-01,SKU00516,49
2022-12-01,SKU00519,6
2022-12-01,SKU00520,0
2022-12-01,SKU00530,518
2022-12-01,SKU00537,160
2022-12-01,SKU00538,37
2022-12-01,SKU00540,87
2022-12-01,SKU00545,0
2022-12-01,SKU00549,1
2022-12-01,SKU00560,84
2022-12-01,SKU00566,131
2022-12-01,SKU00572,24
2022-12-01,SKU00583,31
2022-12-01,SKU00584,5
2022-12-01,SKU00587,96
2022-12-01,SKU00589,70
2022-12-01,SKU00590,76
2022-12-01,SKU00613,21
2022-12-01,SKU00616,67
2022-12-01,SKU00617,11
2022-12-01,SKU00621,9
2022-12-01,SKU00623,16
2022-12-01,SKU00626,22
2022-12-01,SKU00627,58
2022-12-01,SKU00631,5
2022-12-01,SKU00632,20
2022-12-01,SKU00633,318
2022-12-01,SKU00634,35
2022-12-01,SKU00635,7
2022-12-01,SKU00637,18
2022-12-01,SKU00639,20
2022-12-01,SKU00644,13
2022-12-01,SKU00650,157
2022-12-01,SKU00651,162
2022-12-01,SKU00659,55
2022-12-01,SKU00660,66
2022-12-01,SKU00666,21
2022-12-01,SKU00668,300
2022-12-01,SKU00673,265
2022-12-01,SKU00675,46
2022-12-01,SKU00678,205
2022-12-01,SKU00680,66
2022-12-01,SKU00690,17
2022-12-01,SKU00692,37
2022-12-01,SKU00698,22
2022-12-01,SKU00703,38
2022-12-01,SKU00708,55
2022-12-01,SKU00711,49
2022-12-01,SKU00713,16
2022-12-01,SKU00715,48
2022-12-01,SKU00724,28
2022-12-01,SKU00725,113
2022-12-01,SKU00730,73
2022-12-01,SKU00731,74
2022-12-01,SKU00732,172
2022-12-01,SKU00734,71
2022-12-01,SKU00737,271
2022-12-01,SKU00738,0
2022-12-01,SKU00739,354
2022-12-01,SKU00740,21
2022-12-01,SKU00750,67
2022-12-01,SKU00756,149
2022-12-01,SKU00758,1
2022-12-01,SKU00764,34
2022-12-01,SKU00769,51
2022-12-01,SKU00773,96
2022-12-01,SKU00776,69
2022-12-01,SKU00777,81
2022-12-01,SKU00778,147
2022-12-01,SKU00785,125
2022-12-01,SKU00794,100
2022-12-01,SKU00798,32
2023-01-01,SKU00006,94
2023-01-01,SKU00010,41
2023-01-01,SKU00013,143
2023-01-01,SKU00019,63
2023-01-01,SKU00020,2
2023-01-01,SKU00021,16
2023-01-01,SKU00033,4
2023-01-01,SKU00039,32
2023-01-01,SKU00040,135
2023-01-01,SKU00047,20
2023-01-01,SKU00048,24
2023-01-01,SKU00051,0
2023-01-01,SKU00052,16
2023-01-01,SKU00053,27
2023-01-01,SKU00054,58
2023-01-01,SKU00056,45
2023-01-01,SKU00059,8
2023-01-01,SKU00062,54
2023-01-01,SKU00063,59
2023-01-01,SKU00067,73
2023-01-01,SKU00070,85
2023-01-01,SKU00071,45
2023-01-01,SKU00072,86
2023-01-01,SKU00076,273
2023-01-01,SKU00077,114
2023-01-01,SKU00085,83
2023-01-01,SKU00088,21
2023-01-01,SKU00096,17
2023-01-01,SKU00098,14
2023-01-01,SKU00101,82
2023-01-01,SKU00103,0
2023-01-01,SKU00107,8
2023-01-01,SKU00109,31
2023-01-01,SKU00110,128
2023-01-01,SKU00112,278
2023-01-01,SKU00114,16
2023-01-01,SKU00120,98
2023-01-01,SKU00121,87
2023-01-01,SKU00122,15
2023-01-01,SKU00125,10
2023-01-01,SKU00146,82
2023-01-01,SKU00155,17
2023-01-01,SKU00157,39
2023-01-01,SKU00159,50
2023-01-01,SKU00164,65
2023-01-01,SKU00165,27
2023-01-01,SKU00168,25
2023-01-01,SKU00169,14
2023-01-01,SKU00174,15
2023-01-01,SKU00182,56
2023-01-01,SKU00187,9
2023-01-01,SKU00189,43
2023-01-01,SKU00190,209
2023-01-01,SKU00203,21
2023-01-01,SKU00204,422
2023-01-01,SKU00207,9
2023-01-01,SKU00208,9
2023-01-01,SKU00209,155
2023-01-01,SKU00215,29
2023-01-01,SKU00217,32
2023-01-01,SKU00220,70
2023-01-01,SKU00228,140
2023-01-01,SKU00231,13
2023-01-01,SKU00240,7
2023-01-01,SKU00244,33
2023-01-01,SKU00252,57
2023-01-01,SKU00256,63
2023-01-01,SKU00259,386
2023-01-01,SKU00262,234
2023-01-01,SKU00270,56
2023-01-01,SKU00281,182
2023-01-01,SKU00289,16
2023-01-01,SKU00296,184
2023-01-01,SKU00301,34
2023-01-01,SKU00303,54
2023-01-01,SKU00307,46
2023-01-01,SKU00309,10
2023-01-01,SKU00311,75
2023-01-01,SKU00312,16
2023-01-01,SKU00313,284
2023-01-01,SKU00317,45
2023-01-01,SKU00320,162
2023-01-01,SKU00321,28
2023-01-01,SKU00327,95
2023-01-01,SKU00333,91
2023-01-01,SKU00340,403
2023-01-01,SKU00343,74
2023-01-01,SKU00345,23
2023-01-01,SKU00348,43
2023-01-01,SKU00350,16
2023-01-01,SKU00351,103
2023-01-01,SKU00354,241
2023-01-01,SKU00359,23
2023-01-01,SKU00361,26
2023-01-01,SKU00364,11
2023-01-01,SKU00365,26
2023-01-01,SKU00366,22
2023-01-01,SKU00378,14
2023-01-01,SKU00380,17
2023-01-01,SKU00383,340
2023-01-01,SKU00384,26
2023-01-01,SKU00394,12
2023-01-01,SKU00404,42
2023-01-01,SKU00407,156
2023-01-01,SKU00410,78
2023-01-01,SKU00421,128
2023-01-01,SKU00423,34
2023-01-01,SKU00424,58
2023-01-01,SKU00425,28
2023-01-01,SKU00427,35
2023-01-01,SKU00428,46
2023-01-01,SKU00439,10
2023-01-01,SKU00442,59
2023-01-01,SKU00444,89
2023-01-01,SKU00449,34
2023-01-01,SKU00452,5
2023-01-01,SKU00453,182
2023-01-01,SKU00454,64
2023-01-01,SKU00455,201
2023-01-01,SKU00460,170
2023-01-01,SKU00463,110
2023-01-01,SKU00467,152
2023-01-01,SKU00473,88
2023-01-01,SKU00476,49
2023-01-01,SKU00477,48
2023-01-01,SKU00479,11
2023-01-01,SKU00481,33
2023-01-01,SKU00488,101
2023-01-01,SKU00493,42
2023-01-01,SKU00497,63
2023-01-01,SKU00500,47
2023-01-01,SKU00501,20
2023-01-01,SKU00502,33
2023-01-01,SKU00506,60
2023-01-01,SKU00512,64
2023-01-01,SKU00515,16
2023-01-01,SKU00516,46
2023-01-01,SKU00519,10
2023-01-01,SKU00520,0
2023-01-01,SKU00530,263
2023-01-01,SKU00537,237
2023-01-01,SKU00538,27
2023-01-01,SKU00540,131
2023-01-01,SKU00544,74
2023-01-01,SKU00545,12
2023-01-01,SKU00549,10
2023-01-01,SKU00560,125
2023-01-01,SKU00566,169
2023-01-01,SKU00572,26
2023-01-01,SKU00575,151
2023-01-01,SKU00583,52
2023-01-01,SKU00584,11
2023-01-01,SKU00587,100
2023-01-01,SKU00589,58
2023-01-01,SKU00590,94
2023-01-01,SKU00613,10
2023-01-01,SKU00616,40
2023-01-01,SKU00617,22
2023-01-01,SKU00621,11
2023-01-01,SKU00623,30
2023-01-01,SKU00626,42
2023-01-01,SKU00627,37
2023-01-01,SKU00631,23
2023-01-01,SKU00632,29
2023-01-01,SKU00633,218
2023-01-01,SKU00634,64
2023-01-01,SKU00635,6
2023-01-01,SKU00637,17
2023-01-01,SKU00638,25
2023-01-01,SKU00639,33
2023-01-01,SKU00644,8
2023-01-01,SKU00650,133
2023-01-01,SKU00651,115
2023-01-01,SKU00657,100
2023-01-01,SKU00659,33
2023-01-01,SKU00660,21
2023-01-01,SKU00666,16
2023-01-01,SKU00668,193
2023-01-01,SKU00672,103
2023-01-01,SKU00673,206
2023-01-01,SKU00675,69
2023-01-01,SKU00678,142
2023-01-01,SKU00679,341
2023-01-01,SKU00680,39
2023-01-01,SKU00690,30
2023-01-01,SKU00692,10
2023-01-01,SKU00698,16
2023-01-01,SKU00703,18
2023-01-01,SKU00708,51
2023-01-01,SKU00711,43
2023-01-01,SKU00713,12
2023-01-01,SKU00715,27
2023-01-01,SKU00724,15
2023-01-01,SKU00725,92
2023-01-01,SKU00730,58
2023-01-01,SKU00731,73
2023-01-01,SKU00732,294
2023-01-01,SKU00734,44
2023-01-01,SKU00737,281
2023-01-01,SKU00738,11
2023-01-01,SKU00739,324
2023-01-01,SKU00740,24
2023-01-01,SKU00750,70
2023-01-01,SKU00756,129
2023-01-01,SKU00758,27
2023-01-01,SKU00764,17
2023-01-01,SKU00769,45
2023-01-01,SKU00773,232
2023-01-01,SKU00776,30
2023-01-01,SKU00777,31
2023-01-01,SKU00778,71
2023-01-01,SKU00785,149
2023-01-01,SKU00789,18
2023-01-01,SKU00794,76
2023-01-01,SKU00798,36
2023-02-01,SKU00006,90
2023-02-01,SKU00010,23
2023-02-01,SKU00011,364
2023-02-01,SKU00013,206
2023-02-01,SKU00019,77
2023-02-01,SKU00020,10
2023-02-01,SKU00021,36
2023-02-01,SKU00032,368
2023-02-01,SKU00033,36
2023-02-01,SKU00039,25
2023-02-01,SKU00040,124
2023-02-01,SKU00047,16
2023-02-01,SKU00048,38
2023-02-01,SKU00051,15
2023-02-01,SKU00052,1
2023-02-01,SKU00053,14
2023-02-01,SKU00054,44
2023-02-01,SKU00056,67
2023-02-01,SKU00059,13
2023-02-01,SKU00062,51
2023-02-01,SKU00063,77
2023-02-01,SKU00065,96
2023-02-01,SKU00067,67
2023-02-01,SKU00070,53
2023-02-01,SKU00071,53
2023-02-01,SKU00072,120
2023-02-01,SKU00075,9
2023-02-01,SKU00076,156
2023-02-01,SKU00077,80
2023-02-01,SKU00085,102
2023-02-01,SKU00088,3
2023-02-01,SKU00096,5
2023-02-01,SKU00098,36
2023-02-01,SKU00100,74
2023-02-01,SKU00101,50
2023-02-01,SKU00103,1
2023-02-01,SKU00107,11
2023-02-01,SKU00109,31
2023-02-01,SKU00110,136
2023-02-01,SKU00112,283
2023-02-01,SKU00114,19
2023-02-01,SKU00120,84
2023-02-01,SKU00121,72
2023-02-01,SKU00122,33
2023-02-01,SKU00125,24
2023-02-01,SKU00146,40
2023-02-01,SKU00155,33
2023-02-01,SKU00157,51
2023-02-01,SKU00159,65
2023-02-01,SKU00164,43
2023-02-01,SKU00165,31
2023-02-01,SKU00166,17
2023-02-01,SKU00168,34
2023-02-01,SKU00169,13
2023-02-01,SKU00174,0
2023-02-01,SKU00182,39
2023-02-01,SKU00187,12
2023-02-01,SKU00189,56
2023-02-01,SKU00190,279
2023-02-01,SKU00201,36
2023-02-01,SKU00203,32
2023-02-01,SKU00204,408
2023-02-01,SKU00207,21
2023-02-01,SKU00208,11
2023-02-01,SKU00209,168
2023-02-01,SKU00215,22
2023-02-01,SKU00217,28
2023-02-01,SKU00220,35
2023-02-01,SKU00228,111
2023-02-01,SKU00231,12
2023-02-01,SKU00240,24
2023-02-01,SKU00244,35
2023-02-01,SKU00252,50
2023-02-01,SKU00256,53
2023-02-01,SKU00259,217
2023-02-01,SKU00270,41
2023-02-01,SKU00272,19
2023-02-01,SKU00281,157
2023-02-01,SKU00289,22
2023-02-01,SKU00296,203
2023-02-01,SKU00301,27
2023-02-01,SKU00303,89
2023-02-01,SKU00307,52
2023-02-01,SKU00309,15
2023-02-01,SKU00311,125
2023-02-01,SKU00312,16
2023-02-01,SKU00313,227
2023-02-01,SKU00317,32
2023-02-01,SKU00320,169
2023-02-01,SKU00321,19
2023-02-01,SKU00327,137
2023-02-01,SKU00333,59
2023-02-01,SKU00340,227
2023-02-01,SKU00343,42
2023-02-01,SKU00345,50
2023-02-01,SKU00348,77
2023-02-01,SKU00350,23
2023-02-01,SKU00351,66
2023-02-01,SKU00354,146
2023-02-01,SKU00359,11
2023-02-01,SKU00361,44
2023-02-01,SKU00364,15
2023-02-01,SKU00365,27
2023-02-01,SKU00366,17
2023-02-01,SKU00378,4
2023-02-01,SKU00380,31
2023-02-01,SKU00383,643
2023-02-01,SKU00384,37
2023-02-01,SKU00394,10
2023-02-01,SKU00404,34
2023-02-01,SKU00407,93
2023-02-01,SKU00410,37
2023-02-01,SKU00421,138
2023-02-01,SKU00423,16
2023-02-01,SKU00424,34
2023-02-01,SKU00425,14
2023-02-01,SKU00427,27
2023-02-01,SKU00428,36
2023-02-01,SKU00439,10
2023-02-01,SKU00442,51
2023-02-01,SKU00444,56
2023-02-01,SKU00449,24
2023-02-01,SKU00452,3
2023-02-01,SKU00453,87
2023-02-01,SKU00454,85
2023-02-01,SKU00455,112
2023-02-01,SKU00460,183
2023-02-01,SKU00463,107
2023-02-01,SKU00467,156
2023-02-01,SKU00473,108
2023-02-01,SKU00476,32
2023-02-01,SKU00477,71
2023-02-01,SKU00479,17
2023-02-01,SKU00481,43
2023-02-01,SKU00488,74
2023-02-01,SKU00493,11
2023-02-01,SKU00497,64
2023-02-01,SKU00500,37
2023-02-01,SKU00501,4
2023-02-01,SKU00502,11
2023-02-01,SKU00506,42
2023-02-01,SKU00512,41
2023-02-01,SKU00515,30
2023-02-01,SKU00516,55
2023-02-01,SKU00519,9
2023-02-01,SKU00520,11
2023-02-01,SKU00530,524
2023-02-01,SKU00535,42
2023-02-01,SKU00537,142
2023-02-01,SKU00538,24
2023-02-01,SKU00540,94
2023-02-01,SKU00541,58
2023-02-01,SKU00544,43
2023-02-01,SKU00545,8
2023-02-01,SKU00549,11
2023-02-01,SKU00560,65
2023-02-01,SKU00566,166
2023-02-01,SKU00572,24
2023-02-01,SKU00583,56
2023-02-01,SKU00584,24
2023-02-01,SKU00587,137
2023-02-01,SKU00589,102
2023-02-01,SKU00590,117
2023-02-01,SKU00613,16
2023-02-01,SKU00616,48
2023-02-01,SKU00617,18
2023-02-01,SKU00619,91
2023-02-01,SKU00621,12
2023-02-01,SKU00622,21
2023-02-01,SKU00623,30
2023-02-01,SKU00626,23
2023-02-01,SKU00627,45
2023-02-01,SKU00631,13
2023-02-01,SKU00632,17
2023-02-01,SKU00633,198
2023-02-01,SKU00634,62
2023-02-01,SKU00635,13
2023-02-01,SKU00637,15
2023-02-01,SKU00638,19
2023-02-01,SKU00639,16
2023-02-01,SKU00644,29
2023-02-01,SKU00650,216
2023-02-01,SKU00651,153
2023-02-01,SKU00657,60
2023-02-01,SKU00659,67
2023-02-01,SKU00660,25
2023-02-01,SKU00666,16
2023-02-01,SKU00668,236
2023-02-01,SKU00672,67
2023-02-01,SKU00673,257
2023-02-01,SKU00675,64
2023-02-01,SKU00678,155
2023-02-01,SKU00679,383
2023-02-01,SKU00680,54
2023-02-01,SKU00686,20
2023-02-01,SKU00690,40
2023-02-01,SKU00692,24
2023-02-01,SKU00697,130
2023-02-01,SKU00698,25
2023-02-01,SKU00699,19
2023-02-01,SKU00703,46
2023-02-01,SKU00708,37
2023-02-01,SKU00711,27
2023-02-01,SKU00713,0
2023-02-01,SKU00715,10
2023-02-01,SKU00717,63
2023-02-01,SKU00720,309
2023-02-01,SKU00724,33
2023-02-01,SKU00725,74
2023-02-01,SKU00730,59
2023-02-01,SKU00731,51
2023-02-01,SKU00732,305
2023-02-01,SKU00734,66
2023-02-01,SKU00737,284
2023-02-01,SKU00738,2
2023-02-01,SKU00739,232
2023-02-01,SKU00740,13
2023-02-01,SKU00750,127
2023-02-01,SKU00756,63
2023-02-01,SKU00758,19
2023-02-01,SKU00764,7
2023-02-01,SKU00769,57
2023-02-01,SKU00773,91
2023-02-01,SKU00776,31
2023-02-01,SKU00777,49
2023-02-01,SKU00778,176
2023-02-01,SKU00785,197
2023-02-01,SKU00789,43
2023-02-01,SKU00794,182
2023-02-01,SKU00796,14
2023-02-01,SKU00798,27
2023-03-01,SKU00006,35
2023-03-01,SKU00010,45
2023-03-01,SKU00011,536
2023-03-01,SKU00013,184
2023-03-01,SKU00019,48
2023-03-01,SKU00020,21
2023-03-01,SKU00021,21
2023-03-01,SKU00031,86
2023-03-01,SKU00032,348
2023-03-01,SKU00033,21
2023-03-01,SKU00039,9
2023-03-01,SKU00040,175
2023-03-01,SKU00047,23
2023-03-01,SKU00048,25
2023-03-01,SKU00049,112
2023-03-01,SKU00051,4
2023-03-01,SKU00052,14
2023-03-01,SKU00053,29
2023-03-01,SKU00054,43
2023-03-01,SKU00056,27
2023-03-01,SKU00059,22
2023-03-01,SKU00062,47
2023-03-01,SKU00063,97
2023-03-01,SKU00065,121
2023-03-01,SKU00067,70
2023-03-01,SKU00070,56
2023-03-01,SKU00071,28
2023-03-01,SKU00072,122
2023-03-01,SKU00074,134
2023-03-01,SKU00075,12
2023-03-01,SKU00076,302
2023-03-01,SKU00077,73
2023-03-01,SKU00088,10
2023-03-01,SKU00096,24
2023-03-01,SKU00098,14
2023-03-01,SKU00100,65
2023-03-01,SKU00101,114
2023-03-01,SKU00103,10
2023-03-01,SKU00107,13
2023-03-01,SKU00109,19
2023-03-01,SKU00110,117
2023-03-01,SKU00112,262
2023-03-01,SKU00114,26
2023-03-01,SKU00120,71
2023-03-01,SKU00121,62
2023-03-01,SKU00122,28
2023-03-01,SKU00125,20
2023-03-01,SKU00127,147
2023-03-01,SKU00146,74
2023-03-01,SKU00155,32
2023-03-01,SKU00157,55
2023-03-01,SKU00159,42
2023-03-01,SKU00164,57
2023-03-01,SKU00165,55
2023-03-01,SKU00166,27
2023-03-01,SKU00168,23
2023-03-01,SKU00169,29
2023-03-01,SKU00174,6
2023-03-01,SKU00181,233
2023-03-01,SKU00182,48
2023-03-01,SKU00187,1
2023-03-01,SKU00189,66
2023-03-01,SKU00190,197
2023-03-01,SKU00193,7
2023-03-01,SKU00201,27
2023-03-01,SKU00203,17
2023-03-01,SKU00204,307
2023-03-01,SKU00207,19
2023-03-01,SKU00208,10
2023-03-01,SKU00209,159
2023-03-01,SKU00215,17
2023-03-01,SKU00217,21
2023-03-01,SKU00220,92
2023-03-01,SKU00228,137
2023-03-01,SKU00231,23
2023-03-01,SKU00240,27
2023-03-01,SKU00244,21
2023-03-01,SKU00248,16
2023-03-01,SKU00252,53
2023-03-01,SKU00256,77
2023-03-01,SKU00259,329
2023-03-01,SKU00272,15
2023-03-01,SKU00277,48
2023-03-01,SKU00281,147
2023-03-01,SKU00289,10
2023-03-01,SKU00296,175
2023-03-01,SKU00301,38
2023-03-01,SKU00303,55
2023-03-01,SKU00307,42
2023-03-01,SKU00309,10
2023-03-01,SKU00311,94
2023-03-01,SKU00312,8
2023-03-01,SKU00313,268
2023-03-01,SKU00315,5
2023-03-01,SKU00317,54
2023-03-01,SKU00320,228
2023-03-01,SKU00321,50
2023-03-01,SKU00327,108
2023-03-01,SKU00333,197
2023-03-01,SKU00337,78
2023-03-01,SKU00338,19
2023-03-01,SKU00340,460
2023-03-01,SKU00343,46
2023-03-01,SKU00345,52
2023-03-01,SKU00348,66
2023-03-01,SKU00350,26
2023-03-01,SKU00351,70
2023-03-01,SKU00354,191
2023-03-01,SKU00359,27
2023-03-01,SKU00361,17
2023-03-01,SKU00364,33
2023-03-01,SKU00365,15
2023-03-01,SKU00366,0
2023-03-01,SKU00374,44
2023-03-01,SKU00378,29
2023-03-01,SKU00380,14
2023-03-01,SKU00383,488
2023-03-01,SKU00384,20
2023-03-01,SKU00394,18
2023-03-01,SKU00404,43
2023-03-01,SKU00407,115
2023-03-01,SKU00410,66
2023-03-01,SKU00421,143
2023-03-01,SKU00423,49
2023-03-01,SKU00424,52
2023-03-01,SKU00425,28
2023-03-01,SKU00427,51
2023-03-01,SKU00428,30
2023-03-01,SKU00439,14
2023-03-01,SKU00442,40
2023-03-01,SKU00444,72
2023-03-01,SKU00449,14
2023-03-01,SKU00452,1
2023-03-01,SKU00453,137
2023-03-01,SKU00454,45
2023-03-01,SKU00455,114
2023-03-01,SKU00460,157
2023-03-01,SKU00463,112
2023-03-01,SKU00467,117
2023-03-01,SKU00473,107
2023-03-01,SKU00476,52
2023-03-01,SKU00477,39
2023-03-01,SKU00479,7
2023-03-01,SKU00481,20
2023-03-01,SKU00488,70
2023-03-01,SKU00493,32
2023-03-01,SKU00497,57
2023-03-01,SKU00500,57
2023-03-01,SKU00501,9
2023-03-01,SKU00502,25
2023-03-01,SKU00506,45
2023-03-01,SKU00512,110
2023-03-01,SKU00515,31
2023-03-01,SKU00516,27
2023-03-01,SKU00519,6
2023-03-01,SKU00520,0
2023-03-01,SKU00524,38
2023-03-01,SKU00530,440
2023-03-01,SKU00535,34
2023-03-01,SKU00537,145
2023-03-01,SKU00538,8
2023-03-01,SKU00540,71
2023-03-01,SKU00541,115
2023-03-01,SKU00544,56
2023-03-01,SKU00545,2
2023-03-01,SKU00549,29
2023-03-01,SKU00556,119
2023-03-01,SKU00560,63
2023-03-01,SKU00566,199
2023-03-01,SKU00572,5
2023-03-01,SKU00583,35
2023-03-01,SKU00584,0
2023-03-01,SKU00587,126
2023-03-01,SKU00589,54
2023-03-01,SKU00590,80
2023-03-01,SKU00613,5
2023-03-01,SKU00616,46
2023-03-01,SKU00617,15
2023-03-01,SKU00619,75
2023-03-01,SKU00621,18
2023-03-01,SKU00622,33
2023-03-01,SKU00623,17
2023-03-01,SKU00626,56
2023-03-01,SKU00627,55
2023-03-01,SKU00631,13
2023-03-01,SKU00632,17
2023-03-01,SKU00633,172
2023-03-01,SKU00634,35
2023-03-01,SKU00635,16
2023-03-01,SKU00637,37
2023-03-01,SKU00638,6
2023-03-01,SKU00639,40
2023-03-01,SKU00641,19
2023-03-01,SKU00644,25
2023-03-01,SKU00650,272
2023-03-01,SKU00651,134
2023-03-01,SKU00657,83
2023-03-01,SKU00659,65
2023-03-01,SKU00660,16
2023-03-01,SKU00667,24
2023-03-01,SKU00668,200
2023-03-01,SKU00672,65
2023-03-01,SKU00673,242
2023-03-01,SKU00675,40
2023-03-01,SKU00678,203
2023-03-01,SKU00679,562
2023-03-01,SKU00680,53
2023-03-01,SKU00686,18
2023-03-01,SKU00690,7
2023-03-01,SKU00692,21
2023-03-01,SKU00696,56
2023-03-01,SKU00697,47
2023-03-01,SKU00698,28
2023-03-01,SKU00699,28
2023-03-01,SKU00703,27
2023-03-01,SKU00708,38
2023-03-01,SKU00711,34
2023-03-01,SKU00713,16
2023-03-01,SKU00715,36
2023-03-01,SKU00717,112
2023-03-01,SKU00720,290
2023-03-01,SKU00724,26
2023-03-01,SKU00725,81
2023-03-01,SKU00726,104
2023-03-01,SKU00729,114
2023-03-01,SKU00730,126
2023-03-01,SKU00731,38
2023-03-01,SKU00732,228
2023-03-01,SKU00734,67
2023-03-01,SKU00737,315
2023-03-01,SKU00738,13
2023-03-01,SKU00739,433
2023-03-01,SKU00740,22
2023-03-01,SKU00748,58
2023-03-01,SKU00750,56
2023-03-01,SKU00756,62
2023-03-01,SKU00758,9
2023-03-01,SKU00764,17
2023-03-01,SKU00769,35
2023-03-01,SKU00773,103
2023-03-01,SKU00776,39
2023-03-01,SKU00777,46
2023-03-01,SKU00778,80
2023-03-01,SKU00781,47
2023-03-01,SKU00785,142
2023-03-01,SKU00789,20
2023-03-01,SKU00794,108
2023-03-01,SKU00796,15
2023-03-01,SKU00798,21
2023-04-01,SKU00006,117
2023-04-01,SKU00010,52
2023-04-01,SKU00011,372
2023-04-01,SKU00013,114
2023-04-01,SKU00019,67
2023-04-01,SKU00020,25
2023-04-01,SKU00021,10
2023-04-01,SKU00031,63
2023-04-01,SKU00032,398
2023-04-01,SKU00033,9
2023-04-01,SKU00039,23
2023-04-01,SKU00040,174
2023-04-01,SKU00047,7
2023-04-01,SKU00048,35
2023-04-01,SKU00049,108
2023-04-01,SKU00051,10
2023-04-01,SKU00052,1
2023-04-01,SKU00053,23
2023-04-01,SKU00054,56
2023-04-01,SKU00056,45
2023-04-01,SKU00059,14
2023-04-01,SKU00062,94
2023-04-01,SKU00063,93
2023-04-01,SKU00065,150
2023-04-01,SKU00067,72
2023-04-01,SKU00070,28
2023-04-01,SKU00071,43
2023-04-01,SKU00072,114
2023-04-01,SKU00074,181
2023-04-01,SKU00075,14
2023-04-01,SKU00076,273
2023-04-01,SKU00077,130
2023-04-01,SKU00088,19
2023-04-01,SKU00096,8
2023-04-01,SKU00098,25
