fecha_mes,id_tienda,id_producto,stock_disponible,stock_en_transito
2024-06-01,T26,SKU00004,35,7
2024-07-01,T26,SKU00004,33,6
2024-08-01,T26,SKU00004,22,6
2024-09-01,T26,SKU00004,29,6
2024-10-01,T26,SKU00004,30,4
2024-11-01,T26,SKU00004,33,2
2024-12-01,T26,SKU00004,51,5
2025-01-01,T26,SKU00004,16,7
2025-02-01,T26,SKU00004,29,1
2025-03-01,T26,SKU00004,23,4
2025-05-01,T26,SKU00004,6,9
2025-06-01,T26,SKU00004,26,8
2025-07-01,T26,SKU00004,33,9
2025-08-01,T26,SKU00004,36,5
2025-09-01,T26,SKU00004,34,2
2025-10-01,T26,SKU00004,18,10
2025-11-01,T26,SKU00004,21,7
2025-12-01,T26,SKU00004,60,6
2023-11-01,T04,SKU00004,26,4
2023-12-01,T04,SKU00004,38,6
2024-01-01,T04,SKU00004,25,8
2024-02-01,T04,SKU00004,52,5
2024-03-01,T04,SKU00004,18,8
2024-04-01,T04,SKU00004,40,2
2024-06-01,T04,SKU00004,48,7
2024-07-01,T04,SKU00004,35,5
2024-08-01,T04,SKU00004,21,4
2024-09-01,T04,SKU00004,41,7
2024-10-01,T04,SKU00004,39,4
2024-11-01,T04,SKU00004,28,9
2024-12-01,T04,SKU00004,28,11
2025-01-01,T04,SKU00004,21,9
2025-02-01,T04,SKU00004,41,3
2025-03-01,T04,SKU00004,19,2
2025-04-01,T04,SKU00004,28,3
2025-05-01,T04,SKU00004,49,3
2025-06-01,T04,SKU00004,38,7
2025-07-01,T04,SKU00004,24,3
2025-08-01,T04,SKU00004,47,5
2025-09-01,T04,SKU00004,54,5
2025-10-01,T04,SKU00004,40,6
2025-11-01,T04,SKU00004,17,5
2025-12-01,T04,SKU00004,27,7
2023-11-01,T13,SKU00004,48,6
2023-12-01,T13,SKU00004,47,11
2024-01-01,T13,SKU00004,42,4
2024-02-01,T13,SKU00004,69,5
2024-03-01,T13,SKU00004,35,6
2024-04-01,T13,SKU00004,35,6
2024-05-01,T13,SKU00004,31,2
2024-06-01,T13,SKU00004,39,6
2024-07-01,T13,SKU00004,24,6
2024-08-01,T13,SKU00004,34,4
2024-09-01,T13,SKU00004,34,5
2024-10-01,T13,SKU00004,35,6
2024-11-01,T13,SKU00004,32,8
2024-12-01,T13,SKU00004,40,5
2025-01-01,T13,SKU00004,33,6
2025-02-01,T13,SKU00004,32,5
2025-03-01,T13,SKU00004,24,5
2025-04-01,T13,SKU00004,42,5
2025-05-01,T13,SKU00004,50,9
2025-06-01,T13,SKU00004,44,4
2025-07-01,T13,SKU00004,44,4
2025-08-01,T13,SKU00004,40,7
2025-09-01,T13,SKU00004,48,14
2025-10-01,T13,SKU00004,25,8
2025-11-01,T13,SKU00004,20,6
2025-12-01,T13,SKU00004,30,2
2023-11-01,T05,SKU00004,48,9
2023-12-01,T05,SKU00004,20,10
2024-01-01,T05,SKU00004,21,3
2024-02-01,T05,SKU00004,53,4
2024-03-01,T05,SKU00004,39,7
2024-04-01,T05,SKU00004,52,6
2024-05-01,T05,SKU00004,18,7
2024-07-01,T05,SKU00004,10,5
2024-08-01,T05,SKU00004,31,2
2024-09-01,T05,SKU00004,45,6
2024-11-01,T05,SKU00004,39,6
2024-12-01,T05,SKU00004,22,9
2025-01-01,T05,SKU00004,24,11
2025-02-01,T05,SKU00004,53,11
2025-03-01,T05,SKU00004,45,2
2025-04-01,T05,SKU00004,46,5
2025-05-01,T05,SKU00004,45,7
2025-06-01,T05,SKU00004,48,7
2025-07-01,T05,SKU00004,23,2
2025-08-01,T05,SKU00004,28,5
2025-09-01,T05,SKU00004,47,5
2025-10-01,T05,SKU00004,59,2
2025-11-01,T05,SKU00004,40,6
2025-12-01,T05,SKU00004,36,7
2023-11-01,T19,SKU00004,29,13
2023-12-01,T19,SKU00004,27,9
2024-01-01,T19,SKU00004,40,8
2024-02-01,T19,SKU00004,26,1
2024-03-01,T19,SKU00004,39,5
2024-04-01,T19,SKU00004,33,6
2024-05-01,T19,SKU00004,46,11
2024-06-01,T19,SKU00004,21,6
2024-07-01,T19,SKU00004,61,10
2024-08-01,T19,SKU00004,35,4
2024-09-01,T19,SKU00004,44,6
2024-10-01,T19,SKU00004,43,1
2024-11-01,T19,SKU00004,26,5
2024-12-01,T19,SKU00004,25,5
2025-01-01,T19,SKU00004,34,7
2025-03-01,T19,SKU00004,29,6
2025-04-01,T19,SKU00004,33,6
2025-05-01,T19,SKU00004,42,5
2025-06-01,T19,SKU00004,28,7
2025-07-01,T19,SKU00004,40,7
2025-08-01,T19,SKU00004,24,4
2025-09-01,T19,SKU00004,33,6
2025-10-01,T19,SKU00004,51,6
2025-11-01,T19,SKU00004,39,5
2025-12-01,T19,SKU00004,38,4
2023-11-01,T07,SKU00004,18,6
2023-12-01,T07,SKU00004,50,6
2024-01-01,T07,SKU00004,43,1
2024-02-01,T07,SKU00004,17,4
2024-03-01,T07,SKU00004,34,3
2024-04-01,T07,SKU00004,33,6
2024-05-01,T07,SKU00004,32,6
2024-06-01,T07,SKU00004,35,6
2024-07-01,T07,SKU00004,18,4
2024-08-01,T07,SKU00004,40,8
2024-09-01,T07,SKU00004,27,7
2024-10-01,T07,SKU00004,42,7
2024-11-01,T07,SKU00004,41,5
2024-12-01,T07,SKU00004,44,6
2025-01-01,T07,SKU00004,34,5
2025-02-01,T07,SKU00004,30,7
2025-03-01,T07,SKU00004,48,10
2025-04-01,T07,SKU00004,38,7
2025-05-01,T07,SKU00004,22,7
2025-06-01,T07,SKU00004,36,6
2025-07-01,T07,SKU00004,37,8
2025-08-01,T07,SKU00004,41,6
2025-09-01,T07,SKU00004,30,10
2025-10-01,T07,SKU00004,21,7
2025-11-01,T07,SKU00004,42,13
2025-12-01,T07,SKU00004,55,5
2023-12-01,T21,SKU00004,44,6
2024-01-01,T21,SKU00004,37,5
2024-02-01,T21,SKU00004,40,5
2024-03-01,T21,SKU00004,37,5
2024-04-01,T21,SKU00004,22,6
2024-05-01,T21,SKU00004,29,6
2024-06-01,T21,SKU00004,34,8
2024-07-01,T21,SKU00004,24,5
2024-09-01,T21,SKU00004,26,6
2024-10-01,T21,SKU00004,31,3
2024-11-01,T21,SKU00004,32,4
2024-12-01,T21,SKU00004,32,4
2025-01-01,T21,SKU00004,51,3
2025-02-01,T21,SKU00004,37,3
2025-04-01,T21,SKU00004,48,4
2025-05-01,T21,SKU00004,50,12
2025-07-01,T21,SKU00004,19,4
2025-08-01,T21,SKU00004,40,3
2025-09-01,T21,SKU00004,36,5
2025-10-01,T21,SKU00004,28,9
2025-11-01,T21,SKU00004,42,6
2025-12-01,T21,SKU00004,37,8
2023-12-01,T14,SKU00004,27,3
2024-01-01,T14,SKU00004,52,4
2024-02-01,T14,SKU00004,40,8
2024-03-01,T14,SKU00004,43,6
2024-04-01,T14,SKU00004,59,2
2024-05-01,T14,SKU00004,35,6
2024-06-01,T14,SKU00004,38,6
2024-07-01,T14,SKU00004,51,4
2024-08-01,T14,SKU00004,51,5
2024-09-01,T14,SKU00004,30,5
2024-10-01,T14,SKU00004,43,6
2024-11-01,T14,SKU00004,32,8
2024-12-01,T14,SKU00004,45,5
2025-01-01,T14,SKU00004,38,7
2025-02-01,T14,SKU00004,39,6
2025-03-01,T14,SKU00004,43,1
2025-04-01,T14,SKU00004,34,9
2025-05-01,T14,SKU00004,21,12
2025-06-01,T14,SKU00004,33,9
2025-07-01,T14,SKU00004,38,5
2025-08-01,T14,SKU00004,61,5
2025-09-01,T14,SKU00004,33,8
2025-10-01,T14,SKU00004,18,5
2025-11-01,T14,SKU00004,32,4
2023-11-01,T01,SKU00004,43,6
2023-12-01,T01,SKU00004,25,4
2024-01-01,T01,SKU00004,41,5
2024-02-01,T01,SKU00004,43,3
2024-03-01,T01,SKU00004,42,5
2024-04-01,T01,SKU00004,30,8
2024-05-01,T01,SKU00004,44,4
2024-06-01,T01,SKU00004,55,4
2024-07-01,T01,SKU00004,35,5
2024-08-01,T01,SKU00004,40,4
2024-09-01,T01,SKU00004,20,6
2024-10-01,T01,SKU00004,41,4
2024-11-01,T01,SKU00004,14,3
2024-12-01,T01,SKU00004,45,5
2025-01-01,T01,SKU00004,42,1
2025-02-01,T01,SKU00004,58,4
2025-03-01,T01,SKU00004,50,5
2025-04-01,T01,SKU00004,59,9
2025-05-01,T01,SKU00004,41,5
2025-06-01,T01,SKU00004,29,4
2025-07-01,T01,SKU00004,33,6
2025-09-01,T01,SKU00004,40,6
2025-10-01,T01,SKU00004,44,10
2025-11-01,T01,SKU00004,43,3
2025-12-01,T01,SKU00004,17,8
2023-11-01,T17,SKU00004,43,7
2023-12-01,T17,SKU00004,31,10
2024-01-01,T17,SKU00004,31,5
2024-02-01,T17,SKU00004,24,7
2024-03-01,T17,SKU00004,64,7
2024-04-01,T17,SKU00004,50,5
2024-05-01,T17,SKU00004,50,3
2024-06-01,T17,SKU00004,31,4
2024-07-01,T17,SKU00004,30,14
2024-08-01,T17,SKU00004,32,10
2024-09-01,T17,SKU00004,18,3
2024-10-01,T17,SKU00004,41,7
2024-11-01,T17,SKU00004,58,7
2024-12-01,T17,SKU00004,40,9
2025-01-01,T17,SKU00004,53,7
2025-02-01,T17,SKU00004,62,7
2025-03-01,T17,SKU00004,28,8
2025-04-01,T17,SKU00004,26,6
2025-05-01,T17,SKU00004,34,7
2025-06-01,T17,SKU00004,52,5
2025-07-01,T17,SKU00004,28,4
2025-08-01,T17,SKU00004,44,10
2025-09-01,T17,SKU00004,30,3
2025-10-01,T17,SKU00004,22,8
2025-11-01,T17,SKU00004,42,5
2025-12-01,T17,SKU00004,34,5
2023-11-01,T23,SKU00004,33,3
2023-12-01,T23,SKU00004,42,3
2024-01-01,T23,SKU00004,25,4
2024-02-01,T23,SKU00004,49,8
2024-03-01,T23,SKU00004,54,4
2024-04-01,T23,SKU00004,37,3
2024-05-01,T23,SKU00004,24,8
2024-06-01,T23,SKU00004,28,4
2024-07-01,T23,SKU00004,38,7
2024-09-01,T23,SKU00004,41,8
2024-10-01,T23,SKU00004,44,6
2024-11-01,T23,SKU00004,28,4
2024-12-01,T23,SKU00004,58,6
2025-01-01,T23,SKU00004,35,6
2025-02-01,T23,SKU00004,27,1
2025-03-01,T23,SKU00004,44,4
2025-04-01,T23,SKU00004,39,8
2025-06-01,T23,SKU00004,15,9
2025-07-01,T23,SKU00004,28,6
2025-08-01,T23,SKU00004,36,5
2025-09-01,T23,SKU00004,50,5
2025-10-01,T23,SKU00004,18,2
2025-11-01,T23,SKU00004,39,6
2025-12-01,T23,SKU00004,31,5
2023-11-01,T18,SKU00004,29,2
2023-12-01,T18,SKU00004,13,6
2024-01-01,T18,SKU00004,35,0
2024-02-01,T18,SKU00004,37,9
2024-03-01,T18,SKU00004,37,7
2024-04-01,T18,SKU00004,44,5
2024-05-01,T18,SKU00004,47,3
2024-06-01,T18,SKU00004,21,6
2024-07-01,T18,SKU00004,55,2
2024-08-01,T18,SKU00004,20,7
2024-09-01,T18,SKU00004,54,2
2024-10-01,T18,SKU00004,18,3
2024-11-01,T18,SKU00004,55,4
2024-12-01,T18,SKU00004,46,5
2025-01-01,T18,SKU00004,31,6
2025-02-01,T18,SKU00004,33,8
2025-03-01,T18,SKU00004,24,8
2025-04-01,T18,SKU00004,49,8
2025-06-01,T18,SKU00004,35,9
2025-07-01,T18,SKU00004,43,6
2025-08-01,T18,SKU00004,47,9
2025-09-01,T18,SKU00004,40,7
2025-10-01,T18,SKU00004,43,11
2025-11-01,T18,SKU00004,34,6
2025-12-01,T18,SKU00004,28,8
2023-11-01,T11,SKU00004,37,4
2023-12-01,T11,SKU00004,40,6
2024-01-01,T11,SKU00004,36,10
2024-02-01,T11,SKU00004,27,4
2024-03-01,T11,SKU00004,38,6
2024-04-01,T11,SKU00004,31,6
2024-05-01,T11,SKU00004,22,3
2024-06-01,T11,SKU00004,26,3
2024-07-01,T11,SKU00004,40,4
2024-08-01,T11,SKU00004,37,5
2024-09-01,T11,SKU00004,40,9
2024-10-01,T11,SKU00004,15,4
2024-11-01,T11,SKU00004,33,9
2024-12-01,T11,SKU00004,37,4
2025-01-01,T11,SKU00004,40,10
2025-02-01,T11,SKU00004,32,3
2025-03-01,T11,SKU00004,54,7
2025-05-01,T11,SKU00004,40,9
2025-06-01,T11,SKU00004,34,3
2025-07-01,T11,SKU00004,45,5
2025-08-01,T11,SKU00004,32,4
2025-09-01,T11,SKU00004,34,7
2025-10-01,T11,SKU00004,43,4
2025-11-01,T11,SKU00004,22,5
2023-11-01,T09,SKU00004,34,5
2023-12-01,T09,SKU00004,69,7
2024-01-01,T09,SKU00004,44,10
2024-02-01,T09,SKU00004,29,8
2024-03-01,T09,SKU00004,31,4
2024-05-01,T09,SKU00004,21,6
2024-06-01,T09,SKU00004,39,4
2024-07-01,T09,SKU00004,43,6
2024-08-01,T09,SKU00004,32,7
2024-09-01,T09,SKU00004,27,8
2024-10-01,T09,SKU00004,43,3
2024-11-01,T09,SKU00004,25,1
2024-12-01,T09,SKU00004,32,5
2025-01-01,T09,SKU00004,32,8
2025-02-01,T09,SKU00004,38,10
2025-03-01,T09,SKU00004,43,5
2025-04-01,T09,SKU00004,55,6
2025-05-01,T09,SKU00004,43,6
2025-06-01,T09,SKU00004,47,11
2025-07-01,T09,SKU00004,61,8
2025-08-01,T09,SKU00004,42,4
2025-09-01,T09,SKU00004,37,4
2025-10-01,T09,SKU00004,38,6
2025-11-01,T09,SKU00004,14,7
2025-12-01,T09,SKU00004,43,7
2023-11-01,T08,SKU00004,30,5
2023-12-01,T08,SKU00004,30,4
2024-01-01,T08,SKU00004,32,6
2024-02-01,T08,SKU00004,28,10
2024-04-01,T08,SKU00004,39,8
2024-05-01,T08,SKU00004,46,2
2024-06-01,T08,SKU00004,21,8
2024-07-01,T08,SKU00004,53,8
2024-09-01,T08,SKU00004,39,8
2024-10-01,T08,SKU00004,29,12
2024-11-01,T08,SKU00004,32,6
2024-12-01,T08,SKU00004,40,6
2025-01-01,T08,SKU00004,28,5
2025-03-01,T08,SKU00004,39,5
2025-04-01,T08,SKU00004,47,4
2025-05-01,T08,SKU00004,15,4
2025-06-01,T08,SKU00004,1,5
2025-07-01,T08,SKU00004,27,5
2025-08-01,T08,SKU00004,13,3
2025-09-01,T08,SKU00004,46,5
2025-10-01,T08,SKU00004,33,9
2025-11-01,T08,SKU00004,47,6
2025-12-01,T08,SKU00004,24,6
2023-11-01,T20,SKU00004,34,7
2023-12-01,T20,SKU00004,36,8
2024-01-01,T20,SKU00004,46,6
2024-02-01,T20,SKU00004,37,4
2024-03-01,T20,SKU00004,36,1
2024-04-01,T20,SKU00004,45,7
2024-05-01,T20,SKU00004,26,6
2024-06-01,T20,SKU00004,32,5
2024-07-01,T20,SKU00004,33,1
2024-08-01,T20,SKU00004,35,5
2024-09-01,T20,SKU00004,33,5
2024-10-01,T20,SKU00004,38,3
2024-11-01,T20,SKU00004,29,8
2024-12-01,T20,SKU00004,19,3
2025-01-01,T20,SKU00004,57,10
2025-02-01,T20,SKU00004,33,5
2025-04-01,T20,SKU00004,41,5
2025-05-01,T20,SKU00004,36,7
2025-06-01,T20,SKU00004,7,8
2025-07-01,T20,SKU00004,26,6
2025-08-01,T20,SKU00004,53,8
2025-09-01,T20,SKU00004,34,5
2025-11-01,T20,SKU00004,49,6
2025-12-01,T20,SKU00004,48,6
2023-12-01,T24,SKU00004,18,8
2024-01-01,T24,SKU00004,27,9
2024-02-01,T24,SKU00004,28,8
2024-03-01,T24,SKU00004,40,7
2024-04-01,T24,SKU00004,28,6
2024-05-01,T24,SKU00004,44,5
2024-06-01,T24,SKU00004,30,3
2024-07-01,T24,SKU00004,34,4
2024-08-01,T24,SKU00004,46,3
2024-09-01,T24,SKU00004,56,11
2024-11-01,T24,SKU00004,51,6
2024-12-01,T24,SKU00004,44,8
2025-01-01,T24,SKU00004,33,7
2025-02-01,T24,SKU00004,23,3
2025-03-01,T24,SKU00004,37,2
2025-04-01,T24,SKU00004,26,5
2025-05-01,T24,SKU00004,33,6
2025-06-01,T24,SKU00004,37,9
2025-07-01,T24,SKU00004,38,6
2025-08-01,T24,SKU00004,24,7
2025-09-01,T24,SKU00004,42,9
2025-10-01,T24,SKU00004,33,4
2025-11-01,T24,SKU00004,55,4
2023-11-01,T28,SKU00004,23,6
2023-12-01,T28,SKU00004,37,4
2024-01-01,T28,SKU00004,37,5
2024-02-01,T28,SKU00004,35,6
2024-03-01,T28,SKU00004,35,6
2024-04-01,T28,SKU00004,28,9
2024-05-01,T28,SKU00004,62,4
2024-06-01,T28,SKU00004,48,3
2024-07-01,T28,SKU00004,21,4
2024-08-01,T28,SKU00004,33,7
2024-09-01,T28,SKU00004,37,6
2024-10-01,T28,SKU00004,23,4
2024-11-01,T28,SKU00004,33,6
2024-12-01,T28,SKU00004,67,7
2025-01-01,T28,SKU00004,23,7
2025-02-01,T28,SKU00004,40,5
2025-03-01,T28,SKU00004,29,3
2025-04-01,T28,SKU00004,43,4
2025-05-01,T28,SKU00004,28,4
2025-06-01,T28,SKU00004,-28,8
2025-07-01,T28,SKU00004,26,8
2025-08-01,T28,SKU00004,-10,6
2025-09-01,T28,SKU00004,32,6
2025-10-01,T28,SKU00004,14,2
2025-11-01,T28,SKU00004,40,6
2025-12-01,T28,SKU00004,35,6
2023-11-01,T10,SKU00004,38,4
2023-12-01,T10,SKU00004,39,6
2024-01-01,T10,SKU00004,26,1
2024-02-01,T10,SKU00004,18,5
2024-03-01,T10,SKU00004,21,9
2024-04-01,T10,SKU00004,47,11
2024-05-01,T10,SKU00004,32,8
2024-06-01,T10,SKU00004,18,3
2024-07-01,T10,SKU00004,28,7
2024-08-01,T10,SKU00004,28,9
2024-09-01,T10,SKU00004,13,6
2024-10-01,T10,SKU00004,38,5
2024-11-01,T10,SKU00004,33,5
2024-12-01,T10,SKU00004,24,4
2025-01-01,T10,SKU00004,17,8
2025-02-01,T10,SKU00004,38,7
2025-03-01,T10,SKU00004,17,6
2025-04-01,T10,SKU00004,39,12
2025-05-01,T10,SKU00004,29,2
2025-06-01,T10,SKU00004,23,7
2025-07-01,T10,SKU00004,27,5
2025-08-01,T10,SKU00004,47,5
2025-09-01,T10,SKU00004,46,8
2025-10-01,T10,SKU00004,23,9
2025-12-01,T10,SKU00004,34,10
2023-11-01,T16,SKU00004,24,4
2023-12-01,T16,SKU00004,49,5
2024-01-01,T16,SKU00004,40,6
2024-02-01,T16,SKU00004,42,11
2024-03-01,T16,SKU00004,16,5
2024-04-01,T16,SKU00004,57,6
2024-05-01,T16,SKU00004,35,3
2024-06-01,T16,SKU00004,31,6
2024-07-01,T16,SKU00004,28,7
2024-08-01,T16,SKU00004,39,4
2024-09-01,T16,SKU00004,32,9
2024-10-01,T16,SKU00004,34,5
2024-11-01,T16,SKU00004,34,4
2024-12-01,T16,SKU00004,34,4
2025-01-01,T16,SKU00004,38,5
2025-02-01,T16,SKU00004,48,2
2025-03-01,T16,SKU00004,52,8
2025-04-01,T16,SKU00004,49,7
2025-05-01,T16,SKU00004,29,6
2025-06-01,T16,SKU00004,8,4
2025-07-01,T16,SKU00004,12,7
2025-08-01,T16,SKU00004,58,8
2025-09-01,T16,SKU00004,25,7
2025-10-01,T16,SKU00004,33,6
2025-11-01,T16,SKU00004,39,5
2025-12-01,T16,SKU00004,29,2
2024-02-01,T22,SKU00005,12,2
2024-03-01,T22,SKU00005,6,0
2024-04-01,T22,SKU00005,10,1
2024-05-01,T22,SKU00005,8,1
2024-06-01,T22,SKU00005,8,2
2024-07-01,T22,SKU00005,8,0
2024-08-01,T22,SKU00005,13,1
2024-09-01,T22,SKU00005,12,1
2024-10-01,T22,SKU00005,10,2
2024-11-01,T22,SKU00005,11,3
2024-12-01,T22,SKU00005,15,4
2025-01-01,T22,SKU00005,10,2
2025-02-01,T22,SKU00005,10,0
2025-03-01,T22,SKU00005,10,0
2025-04-01,T22,SKU00005,5,1
2025-05-01,T22,SKU00005,8,4
2025-06-01,T22,SKU00005,8,2
2025-07-01,T22,SKU00005,8,1
2025-08-01,T22,SKU00005,8,0
2025-09-01,T22,SKU00005,-8,2
2025-11-01,T22,SKU00005,6,0
2025-12-01,T22,SKU00005,7,1
2024-02-01,T18,SKU00005,8,1
2024-03-01,T18,SKU00005,4,1
2024-04-01,T18,SKU00005,9,1
2024-05-01,T18,SKU00005,4,0
2024-06-01,T18,SKU00005,11,1
2024-07-01,T18,SKU00005,8,0
2024-08-01,T18,SKU00005,7,1
2024-09-01,T18,SKU00005,9,2
2024-10-01,T18,SKU00005,11,0
2024-11-01,T18,SKU00005,5,0
2024-12-01,T18,SKU00005,11,2
2025-01-01,T18,SKU00005,10,3
2025-02-01,T18,SKU00005,10,5
2025-03-01,T18,SKU00005,13,1
2025-04-01,T18,SKU00005,5,0
2025-05-01,T18,SKU00005,4,1
2025-06-01,T18,SKU00005,9,1
2025-07-01,T18,SKU00005,9,0
2025-08-01,T18,SKU00005,8,2
2025-09-01,T18,SKU00005,6,0
2025-10-01,T18,SKU00005,8,0
2025-11-01,T18,SKU00005,11,1
2025-12-01,T18,SKU00005,12,1
2024-02-01,T27,SKU00005,7,1
2024-03-01,T27,SKU00005,8,2
2024-04-01,T27,SKU00005,10,1
2024-05-01,T27,SKU00005,8,1
2024-06-01,T27,SKU00005,5,3
2024-07-01,T27,SKU00005,11,2
2024-08-01,T27,SKU00005,10,3
2024-09-01,T27,SKU00005,7,2
2024-10-01,T27,SKU00005,10,2
2024-11-01,T27,SKU00005,10,3
2024-12-01,T27,SKU00005,4,0
2025-01-01,T27,SKU00005,11,1
2025-02-01,T27,SKU00005,8,2
2025-03-01,T27,SKU00005,7,1
2025-04-01,T27,SKU00005,5,1
2025-05-01,T27,SKU00005,9,2
2025-06-01,T27,SKU00005,10,2
2025-07-01,T27,SKU00005,6,2
2025-08-01,T27,SKU00005,7,1
2025-09-01,T27,SKU00005,10,1
2025-10-01,T27,SKU00005,13,0
2025-11-01,T27,SKU00005,9,1
2025-12-01,T27,SKU00005,9,4
2024-02-01,T11,SKU00005,9,4
2024-03-01,T11,SKU00005,7,2
2024-04-01,T11,SKU00005,9,2
2024-05-01,T11,SKU00005,8,2
2024-06-01,T11,SKU00005,8,3
2024-07-01,T11,SKU00005,13,3
2024-08-01,T11,SKU00005,4,2
2024-09-01,T11,SKU00005,9,2
2024-10-01,T11,SKU00005,6,0
2024-11-01,T11,SKU00005,10,3
2024-12-01,T11,SKU00005,4,3
2025-01-01,T11,SKU00005,4,2
2025-02-01,T11,SKU00005,8,4
2025-03-01,T11,SKU00005,10,1
2025-04-01,T11,SKU00005,10,0
2025-05-01,T11,SKU00005,8,2
2025-06-01,T11,SKU00005,8,1
2025-08-01,T11,SKU00005,6,2
2025-09-01,T11,SKU00005,10,1
2025-10-01,T11,SKU00005,13,0
2025-11-01,T11,SKU00005,7,1
2025-12-01,T11,SKU00005,9,1
2024-02-01,T25,SKU00005,9,2
2024-04-01,T25,SKU00005,9,3
2024-05-01,T25,SKU00005,9,0
2024-06-01,T25,SKU00005,8,2
2024-07-01,T25,SKU00005,10,1
2024-08-01,T25,SKU00005,10,1
2024-09-01,T25,SKU00005,8,3
2024-10-01,T25,SKU00005,6,1
2024-11-01,T25,SKU00005,5,0
2024-12-01,T25,SKU00005,4,5
2025-01-01,T25,SKU00005,10,2
2025-02-01,T25,SKU00005,5,2
2025-03-01,T25,SKU00005,11,1
2025-04-01,T25,SKU00005,9,1
2025-05-01,T25,SKU00005,8,0
2025-06-01,T25,SKU00005,7,0
2025-07-01,T25,SKU00005,8,2
2025-08-01,T25,SKU00005,12,0
2025-09-01,T25,SKU00005,6,2
2025-10-01,T25,SKU00005,7,4
2025-11-01,T25,SKU00005,8,0
2025-12-01,T25,SKU00005,9,4
2024-02-01,T02,SKU00005,8,0
2024-03-01,T02,SKU00005,9,3
2024-04-01,T02,SKU00005,5,0
2024-05-01,T02,SKU00005,14,1
2024-06-01,T02,SKU00005,6,2
2024-07-01,T02,SKU00005,8,2
2024-08-01,T02,SKU00005,12,2
2024-10-01,T02,SKU00005,8,2
2024-11-01,T02,SKU00005,9,2
2024-12-01,T02,SKU00005,6,0
2025-01-01,T02,SKU00005,6,3
2025-02-01,T02,SKU00005,13,2
2025-03-01,T02,SKU00005,2,3
2025-04-01,T02,SKU00005,6,3
2025-05-01,T02,SKU00005,7,1
2025-06-01,T02,SKU00005,6,1
2025-07-01,T02,SKU00005,10,2
2025-08-01,T02,SKU00005,12,1
2025-09-01,T02,SKU00005,9,1
2025-10-01,T02,SKU00005,8,2
2025-11-01,T02,SKU00005,11,0
2025-12-01,T02,SKU00005,12,1
2022-09-01,T14,SKU00006,6,6
2022-10-01,T14,SKU00006,22,2
2022-11-01,T14,SKU00006,12,0
2022-12-01,T14,SKU00006,23,4
2023-01-01,T14,SKU00006,15,2
2023-02-01,T14,SKU00006,23,3
2023-03-01,T14,SKU00006,24,3
2023-04-01,T14,SKU00006,13,1
2023-05-01,T14,SKU00006,14,3
2023-06-01,T14,SKU00006,22,2
2023-07-01,T14,SKU00006,16,3
2023-08-01,T14,SKU00006,16,2
2023-10-01,T14,SKU00006,3,5
2023-11-01,T14,SKU00006,21,5
2023-12-01,T14,SKU00006,14,3
2024-01-01,T14,SKU00006,15,5
2024-02-01,T14,SKU00006,20,3
2024-03-01,T14,SKU00006,33,2
2024-04-01,T14,SKU00006,22,3
2024-05-01,T14,SKU00006,17,7
2024-06-01,T14,SKU00006,26,2
2024-07-01,T14,SKU00006,13,4
2024-08-01,T14,SKU00006,19,0
2024-09-01,T14,SKU00006,24,4
2024-10-01,T14,SKU00006,28,7
2024-11-01,T14,SKU00006,20,5
2024-12-01,T14,SKU00006,13,3
2025-01-01,T14,SKU00006,17,1
2025-02-01,T14,SKU00006,21,1
2025-03-01,T14,SKU00006,10,2
2025-04-01,T14,SKU00006,13,2
2025-05-01,T14,SKU00006,25,2
2025-06-01,T14,SKU00006,19,6
2025-07-01,T14,SKU00006,21,6
2025-08-01,T14,SKU00006,15,4
2025-09-01,T14,SKU00006,5,2
2025-10-01,T14,SKU00006,13,1
2025-11-01,T14,SKU00006,22,5
2025-12-01,T14,SKU00006,14,3
2022-09-01,T04,SKU00006,28,3
2022-10-01,T04,SKU00006,24,4
2022-11-01,T04,SKU00006,20,2
2022-12-01,T04,SKU00006,19,1
2023-01-01,T04,SKU00006,22,1
2023-02-01,T04,SKU00006,28,4
2023-03-01,T04,SKU00006,18,4
2023-04-01,T04,SKU00006,14,3
2023-05-01,T04,SKU00006,24,5
2023-06-01,T04,SKU00006,14,2
2023-07-01,T04,SKU00006,15,3
2023-08-01,T04,SKU00006,13,1
2023-09-01,T04,SKU00006,14,3
2023-10-01,T04,SKU00006,16,4
2023-11-01,T04,SKU00006,17,2
2023-12-01,T04,SKU00006,14,3
2024-01-01,T04,SKU00006,12,5
2024-02-01,T04,SKU00006,21,4
2024-03-01,T04,SKU00006,20,3
2024-04-01,T04,SKU00006,26,2
2024-05-01,T04,SKU00006,19,2
2024-06-01,T04,SKU00006,20,1
2024-07-01,T04,SKU00006,13,4
2024-08-01,T04,SKU00006,14,2
2024-09-01,T04,SKU00006,19,2
2024-10-01,T04,SKU00006,15,1
2024-11-01,T04,SKU00006,24,3
2025-01-01,T04,SKU00006,11,4
2025-02-01,T04,SKU00006,6,5
2025-04-01,T04,SKU00006,7,2
2025-05-01,T04,SKU00006,27,5
2025-06-01,T04,SKU00006,14,1
2025-07-01,T04,SKU00006,28,1
2025-08-01,T04,SKU00006,22,5
2025-09-01,T04,SKU00006,12,4
2025-10-01,T04,SKU00006,20,2
2025-11-01,T04,SKU00006,17,3
2025-12-01,T04,SKU00006,15,2
2022-09-01,T07,SKU00006,-14,4
